Booking No,Ticket Type,Ticket Count,Ticket Amount,Processing Fee,Ticket Fee,Platform Fee,Agent Fee,Discount Amount,Grand Total,Payment Status,Booking Status,Event Name,Organizer,Venue,Created Date,Stripe Revenue,Eventox Revenue,Organizer Revenue,Refund Amount,Actions,Year,Month,Day,Weekday,Net Revenue,Revenue Per Ticket,Total Fees,Fee Percentage,Refund Flag,Discount Used,Booking Size,Revenue Category
EV1763414724696GQNGSN,Group Ticket Final release,3,420.0,11.34,1.5,0,0,0.0,432.84,expired,expired,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-17 21:25:24.814000+00:00,11.99,0.85,420.0,0.0,,2025,11,17,Monday,432.84,144.28,12.84,2.9664541169947327,0,0,Medium,Very High
EV1763422560143HM71MK,Group Ticket Final release,5,140.0,3.78,2.5,0,0,0.0,146.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-17 23:36:00.211000+00:00,4.25,2.03,140.0,0.0,,2025,11,17,Monday,146.28,29.256,6.279999999999999,4.293136450642603,0,0,Medium,Very High
EV1763427176175ZS6UDA,Group Ticket Final release,5,140.0,3.78,2.5,0,0,14.0,132.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 00:52:56.225000+00:00,3.87,2.41,126.0,0.0,,2025,11,18,Tuesday,132.28,26.456,6.279999999999999,4.747505291805261,0,1,Medium,Very High
EV17634273540328TZTIX,Student,6,150.0,4.05,3.0,0,0,15.0,142.05,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 00:55:54.089000+00:00,4.14,2.91,135.0,0.0,,2025,11,18,Tuesday,142.05,23.675,7.05,4.963041182682153,0,1,Large,Very High
EV17634332801161NL2KE,Guest Ticket ,4,0.0,0.0,0.0,0,0,0.0,0.0,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 02:34:40.154000+00:00,0.0,0.0,0.0,0.0,,2025,11,18,Tuesday,0.0,0.0,0.0,0.0,0,0,Medium,Low
EV1763433919311TR33A2,Guest Ticket ,1,0.0,0.0,0.0,0,0,0.0,0.0,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 02:45:19.351000+00:00,0.0,0.0,0.0,0.0,,2025,11,18,Tuesday,0.0,0.0,0.0,0.0,0,0,Small,Low
EV1763437167123GLBAXG,Student,1,25.0,0.68,0.5,0,0,0.0,26.18,expired,expired,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 03:39:27.272000+00:00,1.01,0.17,25.0,0.0,,2025,11,18,Tuesday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV176343812214054SBF0,Couple Entry,2,52.0,1.4,1.0,0,0,0.0,54.4,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 03:55:22.325000+00:00,1.77,0.63,52.0,0.0,,2025,11,18,Tuesday,54.4,27.2,2.4,4.411764705882353,0,0,Small,Medium
EV1763441038088YQCAF6,Adults (Members*),5,50.0,1.35,2.5,0,0,30.0,23.85,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 04:43:58.198000+00:00,0.94,2.91,20.0,0.0,,2025,11,18,Tuesday,23.85,4.7700000000000005,3.85,16.142557651991613,0,1,Medium,Low
EV1763442422571HG8996,Adults (Members*),4,50.0,1.35,2.0,0,0,30.0,23.35,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 05:07:02.637000+00:00,0.93,2.42,20.0,0.0,,2025,11,18,Tuesday,23.35,5.8375,3.35,14.346895074946467,0,1,Medium,Low
EV1763443343146F60LWB,Adults (Members*),5,55.0,1.49,2.5,0,0,30.0,28.99,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 05:22:23.205000+00:00,1.08,2.91,25.0,0.0,,2025,11,18,Tuesday,28.99,5.798,3.99,13.763366678164887,0,1,Medium,Low
EV1763443447867YEWN2A,Adults (Members*),2,20.0,0.54,1.0,0,0,0.0,21.54,Unknown,Unknown,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 05:24:07.940000+00:00,0.88,0.66,20.0,0.0,,2025,11,18,Tuesday,21.54,10.77,1.54,7.149489322191273,0,0,Small,Low
EV1763443628710X0S5RN,Adults (Members*),2,20.0,0.54,1.0,0,0,15.0,6.54,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 05:27:08.734000+00:00,0.48,1.06,5.0,0.0,,2025,11,18,Tuesday,6.54,3.27,1.54,23.547400611620795,0,1,Small,Low
EV1763443789417P7OA0B,Adults (Members*),1,20.0,0.54,0.5,0,0,0.0,21.04,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 05:29:49.475000+00:00,0.87,0.17,20.0,0.0,,2025,11,18,Tuesday,21.04,21.04,1.04,4.942965779467682,0,0,Small,Low
EV17634442344803HJMXV,Student,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 05:37:14.611000+00:00,1.01,0.17,25.0,0.0,,2025,11,18,Tuesday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1763444896336KH9QHI,Adults (Members*),1,20.0,0.54,0.5,0,0,15.0,6.04,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 05:48:16.398000+00:00,0.46,0.58,5.0,0.0,,2025,11,18,Tuesday,6.04,6.04,1.04,17.218543046357617,0,1,Small,Low
EV17634476890910SI306,Adults (Members*),5,50.0,1.35,2.5,0,0,30.0,23.85,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 06:34:49.152000+00:00,0.94,2.91,20.0,0.0,,2025,11,18,Tuesday,23.85,4.7700000000000005,3.85,16.142557651991613,0,1,Medium,Low
EV1763448212320LYG70Q,Adults (Members*),1,20.0,0.54,0.5,0,0,15.0,6.04,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 06:43:32.358000+00:00,0.46,0.58,5.0,0.0,,2025,11,18,Tuesday,6.04,6.04,1.04,17.218543046357617,0,1,Small,Low
EV1763448546864K57OW7,Adults (Members*),5,55.0,1.49,2.5,0,0,30.0,28.99,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 06:49:07.020000+00:00,1.08,2.91,25.0,0.0,,2025,11,18,Tuesday,28.99,5.798,3.99,13.763366678164887,0,1,Medium,Low
EV1763448910233S5WNU7,Adults (Members*),5,55.0,1.49,2.5,0,0,0.0,58.99,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 06:55:10.305000+00:00,1.89,2.1,55.0,0.0,,2025,11,18,Tuesday,58.99,11.798,3.99,6.7638582810645875,0,0,Medium,Medium
EV1763450283398WDVXGL,Adult,3,300.0,8.1,5.4,0,0,0.0,313.5,Unknown,Unknown,"Moksha With Srinivas ""Sangamam"" New Zealand Tour 2025",Moksha Base & Shelz Media,,2025-11-18 07:18:03.462000+00:00,8.76,4.74,300.0,0.0,,2025,11,18,Tuesday,313.5,104.5,13.5,4.30622009569378,0,0,Medium,Very High
EV1763450663229JX5LFT,Students,4,20.0,0.54,2.0,0,0,0.0,22.54,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 07:24:23.426000+00:00,0.91,1.63,20.0,0.0,,2025,11,18,Tuesday,22.54,5.635,2.54,11.26885536823425,0,0,Medium,Low
EV1763450663160RCVXF9,Students,4,20.0,0.54,2.0,0,0,0.0,22.54,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 07:24:23.438000+00:00,0.91,1.63,20.0,0.0,,2025,11,18,Tuesday,22.54,5.635,2.54,11.26885536823425,0,0,Medium,Low
EV1763450663379CCU5P7,Students,4,20.0,0.54,2.0,0,0,0.0,22.54,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 07:24:23.761000+00:00,0.91,1.63,20.0,0.0,,2025,11,18,Tuesday,22.54,5.635,2.54,11.26885536823425,0,0,Medium,Low
EV1763450664400XJP8TV,Students,4,20.0,0.54,2.0,0,0,0.0,22.54,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 07:24:24.453000+00:00,0.91,1.63,20.0,0.0,,2025,11,18,Tuesday,22.54,5.635,2.54,11.26885536823425,0,0,Medium,Low
EV1763450835481QCAUNY,Adults (Members*),1,20.0,0.54,0.5,0,0,0.0,21.04,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 07:27:15.506000+00:00,0.87,0.17,20.0,0.0,,2025,11,18,Tuesday,21.04,21.04,1.04,4.942965779467682,0,0,Small,Low
EV17634531051354HT0PX,Couple Entry,2,52.0,1.4,1.0,0,0,0.0,54.4,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 08:05:05.165000+00:00,1.77,0.63,52.0,0.0,,2025,11,18,Tuesday,54.4,27.2,2.4,4.411764705882353,0,0,Small,Medium
EV1763453661335MD3450,Group Ticket Final release,5,140.0,3.78,2.5,0,0,14.0,132.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 08:14:21.563000+00:00,3.87,2.41,126.0,0.0,,2025,11,18,Tuesday,132.28,26.456,6.279999999999999,4.747505291805261,0,1,Medium,Very High
EV1763453943410BGL7FI,Student,2,50.0,1.35,1.0,0,0,0.0,52.35,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 08:19:03.511000+00:00,1.71,0.64,50.0,0.0,,2025,11,18,Tuesday,52.35,26.175,2.35,4.48901623686724,0,0,Small,Medium
EV1763454237286UGCBQ7,Group Ticket Final release,5,140.0,3.78,2.5,0,0,14.0,132.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 08:23:57.427000+00:00,3.87,2.41,126.0,0.0,,2025,11,18,Tuesday,132.28,26.456,6.279999999999999,4.747505291805261,0,1,Medium,Very High
EV1763455580418C73SKD,Phase Two,1,29.0,0.78,0.5,0,0,0.0,30.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 08:46:20.631000+00:00,1.12,0.16,29.0,0.0,,2025,11,18,Tuesday,30.28,30.28,1.28,4.227212681638045,0,0,Small,Low
EV1763456668373S7IYR5,Student,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 09:04:28.557000+00:00,1.01,0.17,25.0,0.0,,2025,11,18,Tuesday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1763458399882PDXK5Q,Group Ticket Final release,5,140.0,3.78,2.5,0,0,14.0,132.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 09:33:19.928000+00:00,3.87,2.41,126.0,0.0,,2025,11,18,Tuesday,132.28,26.456,6.279999999999999,4.747505291805261,0,1,Medium,Very High
EV1763459420300QTQM8G,Group Ticket Final release,5,140.0,3.78,2.5,0,0,0.0,146.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 09:50:20.583000+00:00,4.25,2.03,140.0,0.0,,2025,11,18,Tuesday,146.28,29.256,6.279999999999999,4.293136450642603,0,0,Medium,Very High
EV1763483743077L40CY9,Adults (Members*),5,100.0,2.7,2.5,0,0,0.0,105.2,failed,failed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 16:35:43.192000+00:00,3.14,2.06,100.0,0.0,,2025,11,18,Tuesday,105.2,21.04,5.2,4.942965779467681,0,0,Medium,High
EV1763483743703F69D7K,Adults (Members*),5,100.0,2.7,2.5,0,0,0.0,105.2,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 16:35:43.854000+00:00,3.14,2.06,100.0,0.0,,2025,11,18,Tuesday,105.2,21.04,5.2,4.942965779467681,0,0,Medium,High
EV1763492119370GKNIVT,Phase Two,1,29.0,0.78,0.5,0,0,0.0,30.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 18:55:19.580000+00:00,1.12,0.16,29.0,0.0,,2025,11,18,Tuesday,30.28,30.28,1.28,4.227212681638045,0,0,Small,Low
EV1763499424547V668JN,Adults (Members*),4,45.0,1.22,2.0,0,0,30.0,18.22,Unknown,Unknown,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 20:57:04.592000+00:00,0.79,2.43,15.0,0.0,,2025,11,18,Tuesday,18.22,4.555,3.2199999999999998,17.672886937431397,0,1,Medium,Low
EV1763499819601F6BLEM,Phase Two,2,58.0,1.57,1.0,0,0,0.0,60.57,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-18 21:03:39.717000+00:00,1.94,0.63,58.0,0.0,,2025,11,18,Tuesday,60.57,30.285,2.5700000000000003,4.243024599636784,0,0,Small,Medium
EV1763501094381OV4PFA,Adults (Members*),4,50.0,1.35,2.0,0,0,0.0,53.35,failed,failed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 21:24:54.621000+00:00,1.74,1.61,50.0,0.0,,2025,11,18,Tuesday,53.35,13.3375,3.35,6.279287722586692,0,0,Medium,Medium
EV1763501622630PF9B08,Adults (Members*),4,50.0,1.35,2.0,0,0,30.0,23.35,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 21:33:42.648000+00:00,0.93,2.42,20.0,0.0,,2025,11,18,Tuesday,23.35,5.8375,3.35,14.346895074946467,0,1,Medium,Low
EV17635019761523GFP62,Adults (Members*),5,50.0,1.35,2.5,0,0,30.0,23.85,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 21:39:36.292000+00:00,0.94,2.91,20.0,0.0,,2025,11,18,Tuesday,23.85,4.7700000000000005,3.85,16.142557651991613,0,1,Medium,Low
EV17635020969952E8DQK,Adults (Members*),9,85.0,2.3,4.5,0,0,0.0,91.8,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 21:41:37.039000+00:00,2.78,4.02,85.0,0.0,,2025,11,18,Tuesday,91.8,10.2,6.8,7.4074074074074066,0,0,Large,High
EV1763502928361CSHZEF,Adults (Members*),4,30.0,0.81,2.0,0,0,15.0,17.81,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 21:55:28.483000+00:00,0.78,2.03,15.0,0.0,,2025,11,18,Tuesday,17.81,4.4525,2.81,15.777653003930379,0,1,Medium,Low
EV1763505426613F3WVSX,Adults (Members*),4,50.0,1.35,2.0,0,0,30.0,23.35,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 22:37:06.805000+00:00,0.93,2.42,20.0,0.0,,2025,11,18,Tuesday,23.35,5.8375,3.35,14.346895074946467,0,1,Medium,Low
EV1763508568135ZM8S56,Adult,2,115.0,3.11,3.6,0,0,0.0,121.71,paid,confirmed,"Moksha With Srinivas ""Sangamam"" New Zealand Tour 2025",Moksha Base & Shelz Media,,2025-11-18 23:29:28.170000+00:00,3.59,3.12,115.0,0.0,,2025,11,18,Tuesday,121.71,60.855,6.71,5.513104921534796,0,0,Small,High
EV176350933005080M08W,Adults (Members*),5,55.0,1.49,2.5,0,0,0.0,58.99,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 23:42:10.133000+00:00,1.89,2.1,55.0,0.0,,2025,11,18,Tuesday,58.99,11.798,3.99,6.7638582810645875,0,0,Medium,Medium
EV1763509644736LCX28N,Adults (Members*),5,55.0,1.49,2.5,0,0,30.0,28.99,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-18 23:47:24.782000+00:00,1.08,2.91,25.0,0.0,,2025,11,18,Tuesday,28.99,5.798,3.99,13.763366678164887,0,1,Medium,Low
EV17635111303201A0184,Adults (Members*),3,45.0,1.22,1.5,0,0,30.0,17.72,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 00:12:10.489000+00:00,0.78,1.94,15.0,0.0,,2025,11,19,Wednesday,17.72,5.906666666666666,2.7199999999999998,15.349887133182843,0,1,Medium,Low
EV1763513425899YCHVOA,Adults (Members*),1,20.0,0.54,0.5,0,0,15.0,6.04,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 00:50:25.931000+00:00,0.46,0.58,5.0,0.0,,2025,11,19,Wednesday,6.04,6.04,1.04,17.218543046357617,0,1,Small,Low
EV1763514580478Q7OLV9,Students,3,30.0,0.81,1.5,0,0,15.0,17.31,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 01:09:40.625000+00:00,0.77,1.54,15.0,0.0,,2025,11,19,Wednesday,17.31,5.77,2.31,13.344887348353554,0,1,Medium,Low
EV1763517256278W8FOUE,Phase Two,4,116.0,3.13,2.0,0,0,0.0,121.13,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 01:54:16.502000+00:00,3.57,1.56,116.0,0.0,,2025,11,19,Wednesday,121.13,30.2825,5.13,4.235119293321225,0,0,Medium,High
EV1763527710235ZICPEI,Phase Two,2,58.0,1.57,1.0,0,0,0.0,60.57,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 04:48:30.373000+00:00,1.94,0.63,58.0,0.0,,2025,11,19,Wednesday,60.57,30.285,2.5700000000000003,4.243024599636784,0,0,Small,Medium
EV1763528310266QI4ITZ,Couple Entry,2,52.0,1.4,1.0,0,0,0.0,54.4,expired,expired,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 04:58:30.443000+00:00,1.77,0.63,52.0,0.0,,2025,11,19,Wednesday,54.4,27.2,2.4,4.411764705882353,0,0,Small,Medium
EV1763528510818L78C71,Group Ticket Final release,5,140.0,3.78,2.5,0,0,0.0,146.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 05:01:50.979000+00:00,4.25,2.03,140.0,0.0,,2025,11,19,Wednesday,146.28,29.256,6.279999999999999,4.293136450642603,0,0,Medium,Very High
EV1763538280407GJ19WD,Phase Two,3,87.0,2.35,1.5,0,0,8.7,82.15,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 07:44:40.619000+00:00,2.52,1.33,78.3,0.0,,2025,11,19,Wednesday,82.15,27.383333333333336,3.85,4.686548995739501,0,1,Medium,High
EV1763539183807T7R1N1,Kids (5 - 10 years),5,40.0,1.08,2.5,0,0,0.0,43.58,failed,failed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 07:59:43.958000+00:00,1.48,2.1,40.0,0.0,,2025,11,19,Wednesday,43.58,8.716,3.58,8.214777420835247,0,0,Medium,Medium
EV1763539296792TLR8W3,Couple Entry,2,52.0,1.4,1.0,0,0,0.0,54.4,expired,expired,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 08:01:36.891000+00:00,1.77,0.63,52.0,0.0,,2025,11,19,Wednesday,54.4,27.2,2.4,4.411764705882353,0,0,Small,Medium
EV1763540249837356VKH,Adults (Members*),5,100.0,2.7,2.5,0,0,30.0,75.2,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 08:17:29.886000+00:00,2.33,2.87,70.0,0.0,,2025,11,19,Wednesday,75.2,15.040000000000001,5.2,6.914893617021277,0,1,Medium,High
EV1763541165320AR7PX1,Group Ticket Final release,5,140.0,3.78,2.5,0,0,0.0,146.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 08:32:45.369000+00:00,4.25,2.03,140.0,0.0,,2025,11,19,Wednesday,146.28,29.256,6.279999999999999,4.293136450642603,0,0,Medium,Very High
EV1763541324904K0ZEYQ,Student,1,25.0,0.68,0.5,0,0,2.5,23.68,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 08:35:24.962000+00:00,0.94,0.24,22.5,0.0,,2025,11,19,Wednesday,23.68,23.68,1.1800000000000002,4.983108108108109,0,1,Small,Low
EV17635414096268CQ6CH,Phase Two,1,29.0,0.78,0.5,0,0,0.0,30.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 08:36:49.762000+00:00,1.12,0.16,29.0,0.0,,2025,11,19,Wednesday,30.28,30.28,1.28,4.227212681638045,0,0,Small,Low
EV1763541475826CRKUYZ,Adult,2,80.0,2.16,3.6,0,0,5.0,80.76,paid,confirmed,"Moksha With Srinivas ""Sangamam"" New Zealand Tour 2025",Moksha Base & Shelz Media,,2025-11-19 08:37:55.852000+00:00,2.48,3.28,75.0,0.0,,2025,11,19,Wednesday,80.76,40.38,5.76,7.13224368499257,0,1,Small,High
EV1763541527521A05G8V,Phase Two,1,29.0,0.78,0.5,0,0,0.0,30.28,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 08:38:47.552000+00:00,1.12,0.16,29.0,0.0,,2025,11,19,Wednesday,30.28,30.28,1.28,4.227212681638045,0,0,Small,Low
EV1763541724119JAQVYN,Student,6,150.0,4.05,3.0,0,0,15.0,142.05,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 08:42:04.397000+00:00,4.14,2.91,135.0,0.0,,2025,11,19,Wednesday,142.05,23.675,7.05,4.963041182682153,0,1,Large,Very High
EV1763542770849O5U4RL,Adults (Members*),5,55.0,1.49,2.5,0,0,30.0,28.99,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 08:59:30.913000+00:00,1.08,2.91,25.0,0.0,,2025,11,19,Wednesday,28.99,5.798,3.99,13.763366678164887,0,1,Medium,Low
EV1763545100215NI51T3,Adult,3,300.0,8.1,5.4,0,0,0.0,313.5,expired,expired,"Moksha With Srinivas ""Sangamam"" New Zealand Tour 2025",Moksha Base & Shelz Media,,2025-11-19 09:38:20.274000+00:00,8.76,4.74,300.0,0.0,,2025,11,19,Wednesday,313.5,104.5,13.5,4.30622009569378,0,0,Medium,Very High
EV176354738351941MCDH,Student,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 10:16:23.673000+00:00,1.01,0.17,25.0,0.0,,2025,11,19,Wednesday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1763577875891Q5TOZM,Final Release ,2,62.0,1.67,1.0,0,0,0.0,64.67,expired,expired,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 18:44:36.059000+00:00,2.05,0.62,62.0,0.0,,2025,11,19,Wednesday,64.67,32.335,2.67,4.128653162208133,0,0,Small,Medium
EV1763579553738VCPA63,Final Release ,2,62.0,1.67,1.0,0,0,0.0,64.67,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-19 19:12:33.902000+00:00,2.05,0.62,62.0,0.0,,2025,11,19,Wednesday,64.67,32.335,2.67,4.128653162208133,0,0,Small,Medium
EV1763586387878LPKET4,Adults (Members*),5,40.0,1.08,2.5,0,0,15.0,28.58,paid,confirmed,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 21:06:28.004000+00:00,1.07,2.51,25.0,0.0,,2025,11,19,Wednesday,28.58,5.715999999999999,3.58,12.526242127361792,0,1,Medium,Low
EV17635927700162KH1KB,Adults (Members*),4,45.0,1.22,2.0,0,0,0.0,48.22,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 22:52:50.083000+00:00,1.6,1.62,45.0,0.0,,2025,11,19,Wednesday,48.22,12.055,3.2199999999999998,6.6777270841974286,0,0,Medium,Medium
EV17635927888446FB8VF,Adults (Members*),4,45.0,1.22,2.0,0,0,0.0,48.22,expired,expired,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-19 22:53:08.861000+00:00,1.6,1.62,45.0,0.0,,2025,11,19,Wednesday,48.22,12.055,3.2199999999999998,6.6777270841974286,0,0,Medium,Medium
EV1763597113569U38HEK,Final Release ,3,93.0,2.51,1.5,0,0,9.3,87.71,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-20 00:05:13.702000+00:00,2.67,1.34,83.7,0.0,,2025,11,20,Thursday,87.71,29.236666666666665,4.01,4.571884619769696,0,1,Medium,High
EV17636000729220CTR9G,Adults (Members*),4,45.0,1.22,2.0,0,0,0.0,48.22,cancelled_by_admin,cancelled_by_admin,FESTUM LUCIS – 2025,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2025-11-20 00:54:32.962000+00:00,1.6,1.62,45.0,0.0,,2025,11,20,Thursday,48.22,12.055,3.2199999999999998,6.6777270841974286,0,0,Medium,Medium
EV17636039279034G3ONZ,Guest Ticket ,1,0.0,0.0,0.0,0,0,0.0,0.0,paid,confirmed,Pakka Local NZ First Anniversary  SIX EIGHT LIVE,PakkaLocal NZ,,2025-11-20 01:58:48.040000+00:00,0.0,0.0,0.0,0.0,,2025,11,20,Thursday,0.0,0.0,0.0,0.0,0,0,Small,Low
